1	76	2
14	390	1
14	389	1
15	131	1
15	441	1
15	440	1
16	506	1
16	195	1
16	509	1
16	507	1
16	510	1
16	508	1
16	511	1
20	626	1
20	627	1
22	718	1
22	721	1
23	762	2
23	761	1
23	461	1
25	848	1
25	86	2
25	851	1
25	853	1
33	1063	1
33	1065	1
43	906	1
43	1342	1
43	198	1
44	1383	1
45	1445	1
45	1446	1
45	1447	2
45	1442	2
46	1499	2
46	744	2
46	187	1
46	1498	1
48	918	1
54	1773	1
54	1766	1
54	1769	1
54	1770	1
58	809	1
58	1945	1
58	469	1
58	1937	1
58	1944	1
58	1940	1
58	1942	2
58	1935	1
58	1943	1
63	2069	1
63	1963	1
68	2169	1
72	1632	1
72	2250	1
79	2394	1
79	746	1
79	2395	1
81	1959	1
81	627	1
85	2552	1
85	2554	1
88	2646	1
91	2721	1
92	2744	1
92	1031	1
94	2802	1
94	2801	1
112	189	1
112	3281	1
112	3280	3
112	2943	1
114	3321	1
119	2547	1
119	3499	1
119	3502	1
122	1427	1
122	689	2
122	3647	1
122	1933	1
122	3643	1
122	3649	1
122	1458	1
123	1317	2
124	3725	1
124	3724	1
124	2802	2
125	1954	1
125	470	1
125	3774	1
125	3772	1
125	3773	1
126	3807	1
126	3808	1
127	3832	1
131	3636	1
131	3958	1
131	3819	1
132	3991	1
132	3990	1
132	3989	1
141	2456	1
141	86	1
141	564	1
149	4346	1
149	4345	1
153	4415	1
153	224	1
157	3601	2
157	724	1
157	1	1
160	4599	1
160	3766	1
160	4602	1
162	2085	1
162	1799	1
164	3138	1
164	4697	1
164	4694	1
164	4693	1
166	4746	1
166	4745	1
166	1603	1
170	1460	1
170	4824	1
171	4872	1
171	4876	1
171	3809	2
171	4877	1
171	4878	1
175	4982	1
175	4983	1
177	5071	3
177	5072	2
177	5067	1
177	5068	2
180	1961	1
180	5145	2
180	5146	1
181	1993	1
181	5180	1
182	4121	1
182	1805	2
185	451	3
185	5300	1
185	1988	2
185	5294	1
186	5344	1
186	5346	1
186	5343	1
188	5409	1
188	49	1
188	5413	1
188	5410	1
189	2158	1
189	1485	1
189	5464	1
189	4167	1
189	5462	1
191	194	1
191	2646	1
191	384	1
192	459	2
192	180	1
196	5654	2
196	3647	2
196	3618	1
203	667	1
203	5782	1
218	6170	1
218	198	1
218	1194	1
221	468	1
221	6215	1
223	6254	1
223	186	1
223	468	1
223	3351	1
223	6255	1
223	232	2
232	6407	2
232	1901	1
241	6477	7
241	6609	1
242	198	1
242	6653	1
252	2386	1
252	1050	2
252	3989	1
252	6874	2
252	469	2
252	398	1
252	744	1
252	6867	2
252	6869	2
252	6872	1
253	6907	1
254	6927	1
254	6926	1
262	1192	1
262	7108	1
262	7105	1
262	982	1
262	7109	1
262	7107	2
263	5752	9
263	2250	3
263	2943	1
272	2556	2
272	7262	1
273	2158	4
273	6260	1
283	5452	1
283	3621	1
286	2557	1
286	7548	1
286	2991	1
289	7596	1
289	7598	1
289	5689	1
289	7595	1
299	149	1
299	4602	1
299	494	1
299	3866	3
300	6824	1
303	303	1
303	7885	1
303	3808	1
304	808	1
304	1016	1
306	1120	1
312	8021	1
312	8022	1
312	8024	1
315	19	2
315	359	1
315	12	2
322	1052	1
323	8253	1
324	8105	1
324	8273	1
325	1496	1
325	2248	1
325	8303	1
328	1496	1
328	86	1
332	4355	1
332	1367	1
332	926	1
332	5294	1
335	8557	1
335	6926	1
335	8556	1
343	8674	1
343	8673	1
343	467	1
343	8672	1
346	2671	1
346	5789	1
346	8776	2
346	308	1
352	4080	1
352	8907	1
352	8906	1
353	8950	1
353	8465	1
355	808	1
355	1073	1
355	294	1
355	3738	1
358	565	1
358	2554	1
359	497	1
359	4503	1
359	857	1
359	7541	1
359	4346	1
359	3586	1
359	1483	1
359	3251	1
359	9129	1
359	9123	1
360	5317	1
360	3349	1
360	9172	1
360	9173	1
361	3606	1
367	1496	1
367	1886	1
368	9304	1
368	2386	2
368	9307	1
368	9306	1
372	9423	1
372	9420	1
373	9440	1
373	1746	1
374	8271	1
374	1466	1
374	9477	1
374	513	2
376	9524	1
376	3733	1
382	8542	4
383	6646	1
383	5749	1
383	195	1
384	3684	1
384	3694	1
385	8419	1
385	9660	1
385	7129	1
385	1506	1
387	2947	1
387	468	1
388	1050	1
388	9741	2
388	7536	1
388	374	1
388	9739	1
391	827	1
393	5699	1
393	9871	1
393	9868	1
393	1068	1
393	9869	1
399	228	1
401	3504	1
404	10	1
404	3744	1
404	198	1
404	3463	1
404	565	1
417	2795	1
417	3601	1
419	3492	1
419	1031	1
422	8026	1
422	8084	1
427	10368	1
427	2424	1
427	9477	1
427	1917	1
427	6442	1
427	10369	1
431	8199	1
431	10452	1
431	2131	1
431	993	3
431	1	1
431	363	1
432	1365	1
432	5568	1
432	3864	2
435	5768	1
435	9601	2
435	232	1
438	5319	1
438	4133	1
440	228	1
440	494	1
440	9242	1
441	3878	1
441	1618	2
445	7808	1
445	7275	1
445	1465	1
452	228	2
452	230	1
463	11114	1
463	2399	1
463	198	1
463	186	1
463	11115	1
463	5972	1
466	4445	1
466	11167	1
467	86	1
467	4988	1
467	9451	1
470	4743	1
470	11255	1
470	11257	1
470	6836	1
470	2177	2
472	1371	1
481	1829	2
481	4609	1
484	11448	1
484	567	1
484	842	1
485	11471	1
485	11470	1
485	2441	1
491	1618	1
495	744	1
495	769	1
499	5195	1
500	1727	2
500	3684	1
503	1955	1
503	2400	1
503	6657	1
503	494	2
503	1490	1
503	1491	1
503	4717	1
503	5972	1
509	6643	1
509	11793	1
515	4848	1
515	147	1
516	11926	1
516	5339	1
518	5318	1
518	12019	1
518	11932	3
525	5195	1
525	1699	1
528	3991	1
528	1961	1
528	7907	1
529	12156	1
529	10871	1
534	6860	1
534	2543	2
534	1909	3
534	12233	1
534	4577	4
534	7142	1
534	2554	1
534	189	2
534	363	1
540	6151	1
540	6	2
540	465	1
540	1490	1
540	9123	1
540	511	1
543	470	1
543	11436	2
547	180	1
547	767	1
547	851	1
547	7463	1
547	470	1
548	4074	1
548	4077	1
548	2646	1
548	5971	1
548	12447	1
548	5500	1
548	12448	1
548	9286	1
554	565	1
554	3338	4
570	4193	1
570	1063	1
572	8687	2
573	2554	1
573	1	1
574	11115	1
574	12746	1
574	12144	1
576	4609	1
576	5619	1
576	9945	1
576	1454	1
577	9402	1
578	9286	1
578	12800	2
578	470	1
578	9450	2
580	2428	1
580	3338	2
582	827	1
583	4693	1
583	12867	1
583	12866	2
586	7611	1
586	12888	1
590	2141	1
590	186	1
590	1632	1
590	2386	1
590	4606	1
590	12937	7
593	12995	1
593	4814	1
597	10	2
597	1426	1
597	1	1
598	91	1
598	5375	1
598	3822	1
604	8238	1
605	8876	1
606	1	2
606	2120	1
606	5243	2
609	13256	2
609	1050	1
609	5629	1
609	3628	1
610	186	1
610	5369	3
620	186	1
620	1829	1
620	469	2
622	6874	1
622	5238	1
624	3837	1
624	5744	1
624	519	2
624	13469	1
625	3318	1
625	2987	1
625	2064	1
627	1589	4
627	9627	1
628	5691	1
628	6173	1
632	13569	1
634	228	1
634	5887	1
634	632	1
634	12	2
636	4620	1
636	2085	1
640	1503	1
640	8354	3
640	13683	1
640	2556	1
650	6259	1
650	2137	1
650	13836	1
653	3050	1
653	699	2
659	6860	2
659	10015	5
659	13932	1
659	2556	2
660	13957	3
660	5350	1
664	3318	1
664	10001	1
665	14028	1
665	4835	1
665	3349	1
665	1490	1
665	393	2
665	9105	1
665	1481	1
670	11888	2
670	14109	1
670	14106	1
675	1893	1
675	2946	1
681	1741	1
682	14277	4
682	1922	1
682	14278	1
682	1490	1
682	8738	1
682	2450	1
683	14304	1
683	14303	1
684	8015	1
685	3813	1
685	198	2
685	8677	1
685	4077	1
685	8303	1
692	14433	1
692	7776	1
693	2044	1
693	4193	1
693	2541	1
698	14500	1
698	228	1
698	14502	1
698	12156	2
698	11376	1
701	1484	1
701	2250	1
701	3969	1
701	8667	1
701	5944	1
713	8271	1
713	1900	3
713	9660	1
716	11169	1
725	294	1
725	1334	2
725	3619	1
726	294	1
726	206	1
726	470	1
728	3606	1
731	1058	1
731	632	1
732	228	1
732	4609	1
737	3113	2
741	4700	1
751	8877	3
751	2633	1
752	12293	1
752	3499	1
755	15114	1
755	4966	1
755	7614	1
757	827	1
760	6389	1
760	810	1
764	1968	2
764	769	1
764	6825	1
764	5426	1
764	7279	1
764	5971	1
764	511	1
764	189	2
764	13046	1
